Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
exámen	de	VR	1	1	1.0
de	VR	así	1	1	1.0
VR	así	que	1	1	1.0
así	que	no	1	1	1.0
que	no	andar	1	15	0.06666666666666667
no	andar	chingando	1	1	1.0
andar	chingando	de	1	1	1.0
chingando	de	favor	1	1	1.0
de	favor	#	1	1	1.0
$	no	estoy	1	72	0.013888888888888888
no	estoy	seguro	1	1	1.0
estoy	seguro	#	1	1	1.0
$	guíate	con	1	1	1.0
guíate	con	el	1	1	1.0
con	el	pdf	1	9	0.1111111111111111
el	pdf	que	1	1	1.0
pdf	que	les	1	1	1.0
que	les	mandé	1	1	1.0
les	mandé	del	1	1	1.0
mandé	del	anterior	1	1	1.0
del	anterior	del	1	1	1.0
anterior	del	papiano	1	1	1.0
del	papiano	#	1	1	1.0
$	y	mira	1	20	0.05
y	mira	#	1	1	1.0
$	🤨	#	1	1	1.0
$	don't	touch	1	1	1.0
don't	touch	#	1	1	1.0
$	my	shit	1	2	0.5
my	shit	#	1	1	1.0
$	siguen	los	1	1	1.0
siguen	los	que	1	1	1.0
los	que	puse	1	1	1.0
que	puse	de	1	1	1.0
puse	de	placeholders	1	1	1.0
de	placeholders	wey	1	1	1.0
placeholders	wey	#	1	1	1.0
$	pues	sí	1	20	0.05
pues	sí	#	1	1	1.0
$	.	#	1	1	1.0
guiate	con	esas	1	2	0.5
con	esas	we	1	1	1.0
esas	we	#	1	1	1.0
$	no	las	1	72	0.013888888888888888
no	las	he	1	1	1.0
las	he	revisando	1	1	1.0
he	revisando	bien	1	1	1.0
revisando	bien	#	1	1	1.0
$	ni	una	1	7	0.14285714285714285
ni	una	ni	1	1	1.0
una	ni	otra	1	1	1.0
ni	otra	#	1	1	1.0
$	15	#	1	1	1.0
no	ps	a	1	3	0.3333333333333333
ps	a	todos	1	1	1.0
a	todos	la	1	1	1.0
todos	la	misma	1	1	1.0
la	misma	cantidad	1	2	0.5
misma	cantidad	we	1	1	1.0
cantidad	we	#	1	1	1.0
si	no	va	1	7	0.14285714285714285
no	va	a	1	1	1.0
va	a	pasar	1	9	0.1111111111111111
a	pasar	como	1	5	0.2
pasar	como	con	1	1	1.0
como	con	la	1	1	1.0
con	la	de	1	4	0.25
la	de	ingeniería	1	3	0.3333333333333333
de	ingeniería	we	1	1	1.0
ingeniería	we	#	1	1	1.0
$	yo	10	1	11	0.09090909090909091
yo	10	y	1	1	1.0
10	y	ustedes	1	2	0.5
y	ustedes	9	1	1	1.0
ustedes	9	#	1	1	1.0
$	que	mediocre	1	32	0.03125
que	mediocre	bro	1	1	1.0
mediocre	bro	#	1	1	1.0
ver	que	nos	1	3	0.3333333333333333
que	nos	dicen	1	5	0.2
nos	dicen	mañana	1	1	1.0
dicen	mañana	#	1	1	1.0
$	a	que	1	27	0.037037037037037035
a	que	hora	1	3	0.3333333333333333
que	hora	el	1	1	1.0
hora	el	push	1	1	1.0
el	push	de	1	4	0.25
push	de	lo	1	1	1.0
de	lo	de	1	1	1.0
de	PLN	?	1	2	0.5
PLN	?	#	1	1	1.0
ya	me	iba	1	6	0.16666666666666666
me	iba	a	1	1	1.0
iba	a	poner	1	6	0.16666666666666666
a	poner	a	1	1	1.0
poner	a	hacer	1	1	1.0
a	hacer	la	1	3	0.3333333333333333
hacer	la	API	1	1	1.0
$	le	falta	1	4	0.25
le	falta	algo	1	1	1.0
falta	algo	?	1	1	1.0
algo	?	#	1	1	1.0
si	no	andas	1	7	0.14285714285714285
no	andas	ocupado	1	1	1.0
andas	ocupado	,	1	1	1.0
ocupado	,	ayuda	1	1	1.0
,	ayuda	a	1	1	1.0
ayuda	a	tu	1	1	1.0
a	tu	tio	1	1	1.0
tu	tio	pichula	1	1	1.0
tio	pichula	#	1	1	1.0
ya	me	urge	1	6	0.16666666666666666
me	urge	quitarme	1	2	0.5
urge	quitarme	de	1	1	1.0
quitarme	de	encima	1	1	1.0
de	encima	mandar	1	1	1.0
encima	mandar	el	1	1	1.0
mandar	el	protocolo	1	1	1.0
$	hoy	que	1	3	0.3333333333333333
hoy	que	hablamos	1	1	1.0
que	hablamos	con	1	1	1.0
hablamos	con	marta	1	1	1.0
con	marta	rosa	1	1	1.0
marta	rosa	nos	1	2	0.5
rosa	nos	dijo	1	1	1.0
nos	dijo	que	1	1	1.0
dijo	que	simón	1	7	0.14285714285714285
que	simón	#	1	1	1.0
pero	que	si	1	4	0.25
que	si	había	1	4	0.25
si	había	pedos	1	1	1.0
había	pedos	por	1	1	1.0
pedos	por	la	1	1	1.0
por	la	cantidad	1	3	0.3333333333333333
la	cantidad	que	1	1	1.0
cantidad	que	ya	1	1	1.0
que	ya	tiene	1	5	0.2
ya	tiene	que	1	1	1.0
tiene	que	lo	1	1	1.0
que	lo	trabajaramos	1	5	0.2
lo	trabajaramos	con	1	1	1.0
trabajaramos	con	su	1	1	1.0
con	su	hija	1	3	0.3333333333333333
su	hija	sin	1	1	1.0
hija	sin	problema	1	1	1.0
sin	problema	,	1	1	1.0
problema	,	porque	1	1	1.0
,	porque	ya	1	2	0.5
porque	ya	da	1	2	0.5
ya	da	clases	1	1	1.0
da	clases	en	1	1	1.0
clases	en	escom	1	1	1.0
en	escom	#	1	1	1.0
guiate	con	lo	1	2	0.5
con	lo	del	1	1	1.0
del	ada	weeee	1	2	0.5
ada	weeee	#	1	1	1.0
$	ese	ya	1	9	0.1111111111111111
ese	ya	lo	1	1	1.0
ya	lo	aceptaron	1	3	0.3333333333333333
lo	aceptaron	#	1	1	1.0
$	ni	de	1	7	0.14285714285714285
ni	de	pedo	1	1	1.0
de	pedo	#	1	1	1.0
ver	que	mamada	1	3	0.3333333333333333
que	mamada	#	1	1	1.0
$	hiciste	#	1	3	0.3333333333333333
$	pues	supongo	1	20	0.05
pues	supongo	que	1	1	1.0
supongo	que	no	1	1	1.0
que	no	está	1	15	0.06666666666666667
no	está	mal	1	2	0.5
está	mal	la	1	1	1.0
mal	la	info	1	1	1.0
la	info	pero	1	1	1.0
info	pero	está	1	1	1.0
pero	está	de	1	1	1.0
está	de	la	1	1	1.0
de	la	verga	1	11	0.09090909090909091
la	verga	la	1	4	0.25
verga	la	tabla	1	1	1.0
la	tabla	#	1	3	0.3333333333333333
$	mañana	la	1	2	0.5
mañana	la	revisamos	1	1	1.0
la	revisamos	#	1	1	1.0
bueno	,	pero	1	4	0.25
,	pero	se	1	6	0.16666666666666666
pero	se	sabe	1	1	1.0
se	sabe	que	1	1	1.0
sabe	que	eres	1	1	1.0
$	también	ando	1	3	0.3333333333333333
también	ando	corrigiendo	1	1	1.0
ando	corrigiendo	tu	1	2	0.5
corrigiendo	tu	front	1	1	1.0
tu	front	end	1	1	1.0
front	end	#	1	1	1.0
$	faltaron	cosas	1	1	1.0
faltaron	cosas	#	1	1	1.0
y	yo	creo	1	5	0.2
que	el	corpus	1	4	0.25
el	corpus	se	1	1	1.0
corpus	se	sube	1	2	0.5
se	sube	solo	1	1	1.0
sube	solo	no	1	1	1.0
solo	no	?	1	1	1.0
$	además	mira	1	2	0.5
además	mira	,	1	1	1.0
mira	,	decías	1	2	0.5
,	decías	que	1	1	1.0
decías	que	no	1	1	1.0
que	no	faltaba	1	15	0.06666666666666667
no	faltaba	nada	1	1	1.0
faltaba	nada	hace	1	1	1.0
nada	hace	unos	1	1	1.0
hace	unos	minutos	1	1	1.0
unos	minutos	tan	1	1	1.0
minutos	tan	solo	1	1	1.0
tan	solo	#	1	1	1.0
$	mejor	ya	1	3	0.3333333333333333
mejor	ya	vete	1	1	1.0
ya	vete	a	1	1	1.0
vete	a	dormir	1	1	1.0
a	dormir	como	1	1	1.0
dormir	como	dices	1	1	1.0
como	dices	we	1	1	1.0
dices	we	#	1	1	1.0
$	se	hizo	1	10	0.1
se	hizo	mierda	1	1	1.0
hizo	mierda	tu	1	1	1.0
mierda	tu	cronograma	1	1	1.0
tu	cronograma	xd	1	1	1.0
cronograma	xd	#	1	1	1.0
$	que	le	1	32	0.03125
que	le	moviste	1	6	0.16666666666666666
le	moviste	?	1	2	0.5
moviste	?	#	1	1	1.0
ya	se	lo	1	2	0.5
se	lo	iba	1	1	1.0
iba	a	mandar	1	6	0.16666666666666666
a	mandar	al	1	1	1.0
mandar	al	cubano	1	1	1.0
al	cubano	#	1	1	1.0
$	ah	es	1	7	0.14285714285714285
ah	es	que	1	1	1.0
es	que	vi	1	16	0.0625
que	vi	que	1	1	1.0
vi	que	tenías	1	3	0.3333333333333333
que	tenías	abierto	1	2	0.5
tenías	abierto	el	1	1	1.0
abierto	el	doc	1	1	1.0
el	doc	#	1	1	1.0
$	para	no	1	10	0.1
para	no	hacer	1	1	1.0
no	hacer	ni	1	1	1.0
hacer	ni	madres	1	1	1.0
ni	madres	?	1	1	1.0
madres	?	#	1	1	1.0
no	mames	wey	1	7	0.14285714285714285
mames	wey	#	1	1	1.0
$	la	tabla	1	9	0.1111111111111111
la	tabla	de	1	3	0.3333333333333333
tabla	de	estado	1	1	1.0
de	estado	del	1	1	1.0
estado	del	arte	1	1	1.0
del	arte	ni	1	1	1.0
arte	ni	con	1	1	1.0
ni	con	la	1	1	1.0
con	la	Fuente	1	4	0.25
la	Fuente	que	1	1	1.0
Fuente	que	es	1	1	1.0
que	es	#	1	2	0.5
neta	que	eres	1	2	0.5
neta	que	está	1	2	0.5
que	está	bien	1	2	0.5
está	bien	cagado	1	5	0.2
bien	cagado	como	1	1	1.0
cagado	como	te	1	1	1.0
como	te	convences	1	1	1.0
te	convences	a	1	1	1.0
convences	a	ti	1	1	1.0
a	ti	mismo	1	2	0.5
ti	mismo	de	1	1	1.0
mismo	de	que	1	1	1.0
de	que	sí	1	9	0.1111111111111111
que	sí	haces	1	3	0.3333333333333333
sí	haces	algo	1	1	1.0
haces	algo	#	1	1	1.0
$	mi	punto	1	3	0.3333333333333333
mi	punto	de	1	1	1.0
punto	de	vista	1	2	0.5
de	vista	,	1	1	1.0
vista	,	tu	1	1	1.0
,	tu	realidad	1	1	1.0
tu	realidad	#	1	1	1.0
$	tristísimo	#	1	1	1.0
$	somos	el	1	1	1.0
somos	el	equipo	1	1	1.0
el	equipo	8	1	1	1.0
equipo	8	#	1	1	1.0
$	y	nos	1	20	0.05
y	nos	tocó	1	2	0.5
nos	tocó	el	1	1	1.0
tocó	el	miercoles	1	1	1.0
el	miercoles	#	1	1	1.0
$	pero	otra	1	31	0.03225806451612903
pero	otra	ves	1	1	1.0
otra	ves	insistió	1	1	1.0
ves	insistió	mucho	1	1	1.0
insistió	mucho	en	1	1	1.0
mucho	en	que	1	1	1.0
en	que	no	1	1	1.0
que	no	faltaramos	1	15	0.06666666666666667
no	faltaramos	el	1	1	1.0
faltaramos	el	lunes	1	1	1.0
$	del	gambino	1	3	0.3333333333333333
del	gambino	?	1	1	1.0
gambino	?	#	1	1	1.0
no	se	#	1	12	0.08333333333333333
$	estoy	ocupado	1	4	0.25
estoy	ocupado	#	1	1	1.0
$	el	tuyo	1	13	0.07692307692307693
el	tuyo	esta	1	1	1.0
tuyo	esta	mal	1	1	1.0
esta	mal	o	1	1	1.0
mal	o	qp	1	1	1.0
ver	si	no	1	3	0.3333333333333333
si	no	se	1	7	0.14285714285714285
no	se	da	1	12	0.08333333333333333
se	da	cuenta	1	1	1.0
da	cuenta	#	1	1	1.0
ahorita	que	llegue	1	3	0.3333333333333333
que	llegue	a	1	1	1.0
llegue	a	mi	1	1	1.0
a	mi	casa	1	4	0.25
mi	casa	#	1	1	1.0
$	te	lo	1	16	0.0625
te	lo	mando	1	4	0.25
lo	mando	#	1	1	1.0
$	como	en	1	3	0.3333333333333333
como	en	media	1	1	1.0
en	media	hora	1	1	1.0
media	hora	?	1	1	1.0
hora	?	#	1	1	1.0
$	me	jodieron	1	10	0.1
me	jodieron	#	1	1	1.0
$	haz	tu	1	1	1.0
haz	tu	push	1	1	1.0
tu	push	we	1	1	1.0
push	we	#	1	1	1.0
rato	veo	qp	1	2	0.5
veo	qp	#	1	2	0.5
$	le	moviste	1	4	0.25
le	moviste	a	1	2	0.5
moviste	a	eso	1	1	1.0
a	eso	?	1	1	1.0
eso	?	#	1	1	1.0
rato	veo	que	1	2	0.5
veo	que	onda	1	1	1.0
$	a	lo	1	27	0.037037037037037035
lo	que	ya	1	9	0.1111111111111111
que	ya	estaba	1	5	0.2
ya	estaba	#	1	1	1.0
$	aquí	te	1	1	1.0
aquí	te	referías	1	1	1.0
te	referías	a	1	1	1.0
referías	a	normalizer	1	1	1.0
a	normalizer	,	1	1	1.0
normalizer	,	no	1	1	1.0
$	aba	#	1	1	1.0
la	noche	queda	1	2	0.5
noche	queda	#	1	1	1.0
$	buen	fin	1	1	1.0
buen	fin	de	1	1	1.0
fin	de	semana	1	1	1.0
de	semana	compañero	1	1	1.0
semana	compañero	🙂	1	1	1.0
compañero	🙂	‍	1	1	1.0
🙂	‍	↕	1	1	1.0
‍	↕	️	1	1	1.0
↕	️	#	1	1	1.0
$	ahí	si	1	6	0.16666666666666666
ahí	si	responde	1	1	1.0
si	responde	la	1	1	1.0
responde	la	marta	1	1	1.0
la	marta	rosa	1	1	1.0
marta	rosa	o	1	2	0.5
rosa	o	el	1	1	1.0
o	el	cubano	1	2	0.5
el	cubano	les	1	1	1.0
cubano	les	aviso	1	1	1.0
les	aviso	#	1	1	1.0
$	pregunta	#	1	1	1.0
$	ya	hacía	1	41	0.024390243902439025
ya	hacía	la	1	1	1.0
hacía	la	normalización	1	1	1.0
la	normalización	cuando	1	2	0.5
normalización	cuando	le	1	1	1.0
cuando	le	dabas	1	1	1.0
le	dabas	a	1	1	1.0
dabas	a	verificar	1	1	1.0
a	verificar	?	1	1	1.0
verificar	?	#	1	1	1.0
$	o	solo	1	12	0.08333333333333333
o	solo	integraste	1	2	0.5
solo	integraste	esa	1	1	1.0
integraste	esa	parte	1	1	1.0
esa	parte	del	1	1	1.0
parte	del	código	1	1	1.0
del	código	pero	1	1	1.0
código	pero	nada	1	1	1.0
pero	nada	más	1	1	1.0
nada	más	?	1	1	1.0
$	a	bueno	1	27	0.037037037037037035
a	bueno	#	1	1	1.0
$	entonces	le	1	3	0.3333333333333333
entonces	le	rompí	1	1	1.0
le	rompí	algo	1	1	1.0
rompí	algo	#	1	1	1.0
$	ahorita	#	1	7	0.14285714285714285
$	queda	#	1	1	1.0
$	apoco	sí	1	2	0.5
apoco	sí	muy	1	1	1.0
sí	muy	fuckboing	1	1	1.0
muy	fuckboing	?	1	1	1.0
fuckboing	?	#	1	1	1.0
acaba	de	quedar	1	2	0.5
de	quedar	#	1	1	1.0
es	que	le	1	16	0.0625
que	le	adapté	1	6	0.16666666666666666
le	adapté	otras	1	1	1.0
adapté	otras	cosas	1	1	1.0
otras	cosas	para	1	2	0.5
cosas	para	que	1	1	1.0
para	que	trabajara	1	8	0.125
que	trabajara	con	1	1	1.0
trabajara	con	el	1	1	1.0
el	formato	específico	1	2	0.5
formato	específico	de	1	1	1.0
específico	de	test	1	1	1.0
de	test	que	1	1	1.0
test	que	nos	1	1	1.0
que	nos	va	1	5	0.2
nos	va	a	1	1	1.0
va	a	dar	1	9	0.1111111111111111
a	dar	el	1	1	1.0
dar	el	profe	1	1	1.0
pq	no	se	1	2	0.5
se	ocupa	iterar	1	3	0.3333333333333333
ocupa	iterar	un	1	1	1.0
iterar	un	corpus	1	1	1.0
un	corpus	completo	1	1	1.0
corpus	completo	#	1	1	1.0
$	ahí	luego	1	6	0.16666666666666666
ahí	luego	le	1	1	1.0
luego	le	mueves	1	1	1.0
le	mueves	al	1	1	1.0
mueves	al	front	1	1	1.0
al	front	,	1	1	1.0
front	,	quedó	1	1	1.0
,	quedó	con	1	1	1.0
quedó	con	scroll	1	1	1.0
con	scroll	la	1	1	1.0
scroll	la	página	1	1	1.0
la	página	#	1	2	0.5
$	ya	el	1	41	0.024390243902439025
ya	el	lunes	1	1	1.0
$	ada	hizo	1	3	0.3333333333333333
ada	hizo	un	1	2	0.5
hizo	un	push	1	1	1.0
un	push	#	1	1	1.0
$	para	vectorizar	1	10	0.1
para	vectorizar	test	1	1	1.0
vectorizar	test	,	1	1	1.0
test	,	ahorita	1	1	1.0
,	ahorita	lo	1	1	1.0
ahorita	lo	checo	1	1	1.0
lo	checo	#	1	1	1.0
$	se	#	1	10	0.1
he	visto	que	1	2	0.5
visto	que	hizo	1	1	1.0
que	hizo	ada	1	1	1.0
hizo	ada	#	1	1	1.0
$	pero	eso	1	31	0.03225806451612903
pero	eso	hay	1	1	1.0
eso	hay	que	1	1	1.0
hay	que	conectarlo	1	4	0.25
que	conectarlo	a	1	1	1.0
conectarlo	a	la	1	1	1.0
a	la	normalización	1	11	0.09090909090909091
la	normalización	del	1	2	0.5
normalización	del	test	1	1	1.0
del	test	#	1	1	1.0
$	y	luego	1	20	0.05
y	luego	ya	1	1	1.0
luego	ya	similitud	1	1	1.0
ya	similitud	coseno	1	1	1.0
similitud	coseno	y	1	1	1.0
coseno	y	mostrar	1	1	1.0
y	mostrar	resultados	1	1	1.0
mostrar	resultados	#	1	1	1.0
$	lo	del	1	9	0.1111111111111111
del	ada	estaba	1	2	0.5
ada	estaba	#	1	1	1.0
$	mal	#	1	1	1.0
$	ya	lo	1	41	0.024390243902439025
ya	lo	ando	1	3	0.3333333333333333
lo	ando	corrigiendo	1	2	0.5
ando	corrigiendo	#	1	2	0.5
ahorita	que	quede	1	3	0.3333333333333333
que	quede	el	1	2	0.5
quede	el	push	1	1	1.0
el	push	te	1	4	0.25
push	te	aviso	1	1	1.0
$	pero	ese	1	31	0.03225806451612903
pero	ese	no	1	1	1.0
ese	no	es	1	1	1.0
no	es	el	1	4	0.25
es	el	problema	1	7	0.14285714285714285
el	problema	#	1	1	1.0
creo	que	es	1	11	0.09090909090909091
que	es	una	1	2	0.5
es	una	lista	1	2	0.5
una	lista	parecida	1	1	1.0
lista	parecida	a	1	1	1.0
parecida	a	la	1	1	1.0
a	la	del	1	11	0.09090909090909091
la	del	pdf	1	2	0.5
del	pdf	#	1	1	1.0
bueno	,	mejor	1	4	0.25
,	mejor	ahorita	1	1	1.0
mejor	ahorita	en	1	1	1.0
ahorita	en	un	1	1	1.0
en	un	rato	1	1	1.0
un	rato	te	1	2	0.5
rato	te	marco	1	2	0.5
te	marco	pq	1	1	1.0
marco	pq	está	1	1	1.0
pq	está	complicado	1	1	1.0
está	complicado	#	1	1	1.0
está	bien	?	1	5	0.2
bien	?	#	1	1	1.0
pues	mañana	te	1	2	0.5
mañana	te	hecho	1	1	1.0
te	hecho	el	1	1	1.0
hecho	el	fonazo	1	1	1.0
el	fonazo	#	1	1	1.0
$	si	ya	1	35	0.02857142857142857
si	ya	me	1	3	0.3333333333333333
ya	me	dijeron	1	6	0.16666666666666666
me	dijeron	que	1	1	1.0
dijeron	que	te	1	1	1.0
que	te	fuiste	1	9	0.1111111111111111
te	fuiste	como	1	3	0.3333333333333333
fuiste	como	8:30	1	1	1.0
como	8:30	#	1	1	1.0
pues	si	ya	1	2	0.5
te	fuiste	ya	1	3	0.3333333333333333
fuiste	ya	ye	1	1	1.0
ya	ye	fuiste	1	1	1.0
ye	fuiste	we	1	1	1.0
fuiste	we	#	1	1	1.0
$	hoy	no	1	3	0.3333333333333333
hoy	no	hay	1	1	1.0
hay	pedo	de	1	2	0.5
de	que	faltes	1	9	0.1111111111111111
que	faltes	#	1	1	1.0
$	pensejo	eso	1	1	1.0
pensejo	eso	#	1	1	1.0
$	es	falso	1	16	0.0625
es	falso	#	1	1	1.0
$	q	hiciste	1	5	0.2
q	hiciste	?	1	1	1.0
hiciste	?	#	1	1	1.0
que	yo	la	1	4	0.25
yo	la	llevo	1	1	1.0
la	llevo	el	1	1	1.0
llevo	el	siguiente	1	1	1.0
el	siguiente	y	1	1	1.0
siguiente	y	me	1	1	1.0
y	me	van	1	4	0.25
me	van	a	1	1	1.0
van	a	pasar	1	1	1.0
a	pasar	todo	1	5	0.2
pasar	todo	#	1	1	1.0
$	sacaste	7.5	1	1	1.0
sacaste	7.5	we	1	1	1.0
7.5	we	#	1	1	1.0
$	no	es	1	72	0.013888888888888888
no	es	para	1	4	0.25
es	para	que	1	3	0.3333333333333333
que	te	alucines	1	9	0.1111111111111111
te	alucines	pai	1	1	1.0
alucines	pai	#	1	1	1.0
$	manda	mensaje	1	1	1.0
manda	mensaje	en	1	1	1.0
mensaje	en	el	1	1	1.0
el	grupo	#	1	2	0.5
$	dile	#	1	2	0.5
$	que	en	1	32	0.03125
que	en	qué	1	3	0.3333333333333333
en	qué	horario	1	1	1.0
qué	horario	estaría	1	1	1.0
horario	estaría	libre	1	1	1.0
estaría	libre	para	1	1	1.0
libre	para	platicar	1	2	0.5
para	platicar	del	1	2	0.5
platicar	del	TT	1	1	1.0
del	TT	#	1	1	1.0
$	fue	el	1	1	1.0
fue	el	braulio	1	2	0.5
el	braulio	#	1	1	1.0
$	se	útil	1	10	0.1
se	útil	#	1	1	1.0
$	dime	con	1	5	0.2
dime	con	quien	1	1	1.0
con	quien	te	1	1	1.0
quien	te	comparas	1	1	1.0
te	comparas	y	1	1	1.0
comparas	y	te	1	1	1.0
y	te	diré	1	2	0.5
te	diré	quien	1	2	0.5
diré	quien	eres	1	1	1.0
quien	eres	🤫	1	1	1.0
eres	🤫	#	1	1	1.0
$	pues	órale	1	20	0.05
pues	órale	#	1	1	1.0
ya	me	cansé	1	6	0.16666666666666666
me	cansé	de	1	1	1.0
cansé	de	carrearte	1	1	1.0
de	carrearte	en	1	1	1.0
carrearte	en	el	1	2	0.5
en	el	protocolo	1	11	0.09090909090909091
$	ahora	quédate	1	3	0.3333333333333333
ahora	quédate	#	1	1	1.0
no	te	contestó	1	10	0.1
te	contestó	nada	1	1	1.0
contestó	nada	el	1	1	1.0
nada	el	Edgardo	1	1	1.0
el	Edgardo	?	1	1	1.0
Edgardo	?	#	1	1	1.0
$	answer	#	1	1	1.0
$	ya	te	1	41	0.024390243902439025
te	fuiste	?	1	3	0.3333333333333333
fuiste	?	#	1	1	1.0
$	amos	a	1	3	0.3333333333333333
amos	a	buscarlo	1	1	1.0
a	buscarlo	#	1	1	1.0
$	toca	carrearte	1	1	1.0
toca	carrearte	en	1	1	1.0
carrearte	en	eso	1	2	0.5
$	también	entonces	1	3	0.3333333333333333
también	entonces	#	1	1	1.0
$	se	me	1	10	0.1
se	me	fue	1	1	1.0
me	fue	we	1	1	1.0
fue	we	#	1	1	1.0
$	iba	en	1	1	1.0
iba	en	el	1	1	1.0
en	el	pasillo	1	11	0.09090909090909091
el	pasillo	hacia	1	1	1.0
pasillo	hacia	allá	1	1	1.0
hacia	allá	y	1	1	1.0
allá	y	nomás	1	1	1.0
y	nomás	lo	1	1	1.0
nomás	lo	vi	1	1	1.0
lo	vi	salir	1	2	0.5
vi	salir	con	1	1	1.0
salir	con	su	1	1	1.0
con	su	morrillo	1	3	0.3333333333333333
su	morrillo	#	1	1	1.0
$	ptm	kkk	1	1	1.0
ptm	kkk	#	1	1	1.0
$	me	quedé	1	10	0.1
me	quedé	a	1	1	1.0
quedé	a	lo	1	1	1.0
a	lo	idiota	1	4	0.25
lo	idiota	#	1	1	1.0
bueno	,	no	1	4	0.25
,	no	tanto	1	7	0.14285714285714285
no	tanto	#	1	1	1.0
$	ponle	#	1	1	1.0
$	que	muchas	1	32	0.03125
que	muchas	gracias	1	1	1.0
muchas	gracias	w	1	1	1.0
gracias	w	#	1	1	1.0
es	que	conmigo	1	16	0.0625
que	conmigo	tienes	1	1	1.0
conmigo	tienes	más	1	1	1.0
tienes	más	responsabilidades	1	1	1.0
más	responsabilidades	we	1	1	1.0
responsabilidades	we	#	1	1	1.0
$	mira	,	1	3	0.3333333333333333
mira	,	aquí	1	2	0.5
,	aquí	está	1	1	1.0
aquí	está	claro	1	1	1.0
está	claro	#	1	1	1.0
$	soy	más	1	3	0.3333333333333333
soy	más	tu	1	1	1.0
más	tu	patrona	1	1	1.0
tu	patrona	que	1	1	1.0
patrona	que	tu	1	1	1.0
que	tu	morra	1	2	0.5
tu	morra	#	1	1	1.0
$	hechos	#	1	1	1.0
$	por	ahora	1	11	0.09090909090909091
por	ahora	#	1	1	1.0
que	se	ocupa	1	6	0.16666666666666666
se	ocupa	para	1	3	0.3333333333333333
ocupa	para	el	1	1	1.0
para	el	servicio	1	1	1.0
el	servicio	?	1	1	1.0
servicio	?	#	1	1	1.0
$	edgarno	no	1	1	1.0
edgarno	no	se	1	1	1.0
no	se	aparece	1	12	0.08333333333333333
se	aparece	#	1	1	1.0
$	hay	que	1	2	0.5
hay	que	inscribirnos	1	4	0.25
que	inscribirnos	por	1	1	1.0
inscribirnos	por	nuestros	1	1	1.0
por	nuestros	huevos	1	1	1.0
nuestros	huevos	#	1	1	1.0
$	imprímete	la	1	1	1.0
imprímete	la	última	1	1	1.0
la	última	página	1	1	1.0
última	página	#	1	1	1.0
$	guía	para	1	1	1.0
guía	para	pendejines	1	1	1.0
para	pendejines	(	1	1	1.0
pendejines	(	yo	1	1	1.0
(	yo	)	1	1	1.0
yo	)	#	1	1	1.0
smn	,	mañana	1	3	0.3333333333333333
,	mañana	hay	1	1	1.0
mañana	hay	que	1	1	1.0
hay	que	llevar	1	4	0.25
que	llevar	a	1	1	1.0
llevar	a	que	1	1	1.0
a	que	las	1	3	0.3333333333333333
que	las	fiermen	1	1	1.0
las	fiermen	nuestros	1	1	1.0
fiermen	nuestros	directores	1	1	1.0
nuestros	directores	#	1	1	1.0
$	Margarita	me	1	1	1.0
Margarita	me	dijo	1	1	1.0
me	dijo	que	1	1	1.0
dijo	que	ahorita	1	7	0.14285714285714285
que	ahorita	como	1	1	1.0
ahorita	como	a	1	1	1.0
a	las	6	1	8	0.125
las	6	nos	1	1	1.0
6	nos	manda	1	1	1.0
nos	manda	las	1	1	1.0
manda	las	correcciones	1	1	1.0
las	correcciones	#	1	1	1.0
$	puto	niño	1	1	1.0
puto	niño	pendejo	1	1	1.0
niño	pendejo	me	1	2	0.5
pendejo	me	cae	1	1	1.0
me	cae	en	1	2	0.5
cae	en	las	1	1	1.0
en	las	bolas	1	2	0.5
es	verdad	#	1	2	0.5
pues	mañana	a	1	2	0.5
mañana	a	ver	1	1	1.0
ver	si	lo	1	3	0.3333333333333333
si	lo	topamos	1	4	0.25
lo	topamos	#	1	1	1.0
$	ya	mandé	1	41	0.024390243902439025
ya	mandé	el	1	1	1.0
mandé	el	forms	1	1	1.0
el	forms	de	1	1	1.0
forms	de	mi	1	1	1.0
de	mi	costancia	1	1	1.0
mi	costancia	#	1	1	1.0
$	pues	un	1	20	0.05
pues	un	niño	1	1	1.0
un	niño	pendejo	1	1	1.0
niño	pendejo	de	1	2	0.5
pendejo	de	los	1	1	1.0
de	los	stickers	1	7	0.14285714285714285
los	stickers	#	1	1	1.0
$	sí	me	1	3	0.3333333333333333
sí	me	lo	1	3	0.3333333333333333
me	lo	parece	1	3	0.3333333333333333
lo	parece	#	1	1	1.0
$	debería	estar	1	1	1.0
debería	estar	en	1	2	0.5
estar	en	mi	1	2	0.5
en	mi	outlook	1	3	0.3333333333333333
mi	outlook	?	1	1	1.0
outlook	?	#	1	1	1.0
$	ahorita	lol	1	7	0.14285714285714285
ahorita	lol	#	1	1	1.0
$	y	efectivamente	1	20	0.05
y	efectivamente	no	1	1	1.0
efectivamente	no	me	1	1	1.0
no	me	ha	1	9	0.1111111111111111
me	ha	llegado	1	1	1.0
ha	llegado	kkkk	1	1	1.0
llegado	kkkk	#	1	1	1.0
$	mierda	de	1	1	1.0
mierda	de	burro	1	1	1.0
de	burro	#	1	1	1.0
no	lo	digas	1	4	0.25
lo	digas	así	1	1	1.0
$	we	#	1	1	1.0
$	suena	bien	1	1	1.0
